CPU,NUMERO_ITERACION,LATENCIA
0,653,23897
0,654,12509
0,655,12195
0,656,13268
0,657,17528
0,658,21972
0,659,31120
0,660,20657
0,661,12102
0,662,12101
0,663,13991
0,664,13990
0,665,12953
0,666,25490
0,667,20657
0,668,12250
0,669,13639
0,670,13676
0,671,14231
0,672,13435
0,673,14305
0,674,16435
0,675,16954
0,676,14546
0,677,14898
0,678,14028
0,679,20065
0,680,16453
0,681,12620
0,682,16453
0,683,16434
0,684,22194
0,685,22306
0,686,27231
0,687,20898
0,688,15287
0,689,14584
0,690,17027
0,691,17972
0,692,14861
0,693,13064
0,694,11509
0,695,22176
0,696,19416
0,697,15768
0,698,13269
0,699,12342
0,700,10823
0,701,12732
0,702,14509
0,703,37657
0,704,26713
0,705,16676
0,706,13509
0,707,13435
0,708,11731
0,709,13898
0,710,12175
0,711,33805
0,712,33638
0,713,23138
0,714,17731
0,715,14898
0,716,12324
0,717,13472
0,718,18231
0,719,15157
0,720,12046
0,721,13602
0,722,12749
0,723,23601
0,724,15249
0,725,11602
0,726,17120
0,727,32509
0,728,38175
0,729,37175
0,730,29139
0,731,19842
0,732,14639
0,733,12509
0,734,13323
0,735,12620
0,736,11768
0,737,16416
0,738,22250
0,739,19490
0,740,18379
0,741,15324
0,742,17157
0,743,28787
0,744,36509
0,745,26546
0,746,20213
0,747,12861
0,748,11417
0,749,10768
0,750,14898
0,751,21490
0,752,19324
0,753,16657
0,754,11491
0,755,12750
0,756,11157
0,757,13880
0,758,14768
0,759,15009
0,760,21083
0,761,12990
0,762,10953
0,763,12009
0,764,11676
0,765,13046
0,766,22120
0,767,22768
0,768,19565
0,769,11990
0,770,12416
0,771,11712
0,772,19972
0,773,18324
0,774,14194
0,775,26287
0,776,20102
0,777,15509
0,778,12972
0,779,11120
0,780,13324
0,781,13657
0,782,13972
0,783,16638
0,784,28620
0,785,19397
0,786,11897
0,787,13824
0,788,13342
0,789,20231
0,790,23546
0,791,24954
0,792,16157
0,793,12120
0,794,14583
0,795,16212
0,796,12009
0,797,12380
0,798,29268
0,799,35139
0,800,21805
0,801,18750
0,802,16897
0,803,14361
0,804,11935
0,805,14879
0,806,16491
0,807,15213
0,808,11935
0,809,13620
0,810,12435
0,811,11898
0,812,12527
0,813,18934
0,814,14676
0,815,14435
0,816,12713
0,817,27231
0,818,21416
0,819,13658
0,820,17472
0,821,15546
0,822,19842
0,823,39638
0,824,28583
0,825,25731
0,826,15138
0,827,10935
0,828,13120
0,829,14546
0,830,26287
0,831,14287
0,832,12879
0,833,16120
0,834,31380
0,835,18805
0,836,18194
0,837,13454
0,838,13787
0,839,15935
0,840,14842
0,841,18434
0,842,21843
0,843,16639
0,844,11527
0,845,13194
0,846,11824
0,847,13213
0,848,18324
0,849,17917
0,850,16398
0,851,11509
0,852,20768
0,853,28639
0,854,18490
0,855,11805
0,856,11749
0,857,25953
0,858,39305
0,859,21231
0,860,14417
0,861,12805
0,862,15212
0,863,15861
0,864,16953
0,865,11527
0,866,14398
0,867,21638
0,868,13416
0,869,14879
0,870,12157
0,871,13046
0,872,16935
0,873,18768
0,874,17268
0,875,11731
0,876,13583
0,877,14972
0,878,12249
0,879,12935
0,880,13120
0,881,21583
0,882,15416
0,883,13009
0,884,12416
0,885,13527
0,886,14065
0,887,18972
0,888,14046
0,889,13306
0,890,15139
0,891,14583
0,892,36064
0,893,35601
0,894,20806
0,895,16528
0,896,11676
0,897,12490
0,898,11564
0,899,18861
0,900,17009
0,901,13398
0,902,12490
0,903,11509
0,904,15305
0,905,12713
0,906,18249
0,907,15564
0,908,14731
0,909,22861
0,910,13991
0,911,14861
0,912,16732
0,913,16805
0,914,16306
0,915,11509
0,916,13805
0,917,22990
0,918,30472
0,919,20434
0,920,14139
0,921,12787
0,922,12639
0,923,12805
0,924,20768
0,925,21694
0,926,13990
0,927,13231
0,928,13675
0,929,14639
0,930,17120
0,931,21083
0,932,16750
0,933,13435
0,934,12657
0,935,14472
0,936,15194
0,937,12694
0,938,19472
0,939,40490
0,940,32731
0,941,24639
0,942,16712
0,943,12305
0,944,13935
0,945,12398
0,946,12435
0,947,12602
0,948,13028
0,949,27213
0,950,27953
0,951,17824
0,952,19176
0,953,24546
0,954,15028
0,955,14009
0,956,16269
0,957,15324
0,958,21342
0,959,24861
0,960,14879
0,961,15065
0,962,11749
0,963,13027
0,964,11454
0,965,14750
0,966,11657
0,967,14787
0,968,32064
0,969,23342
0,970,18935
0,971,12750
0,972,13620
0,973,16120
0,974,16287
0,975,15694
0,976,14379
0,977,13212
0,978,12731
0,979,13694
0,980,12324
0,981,13212
0,982,13990
0,983,12268
0,984,13046
0,985,11453
0,986,17361
0,987,14287
0,988,12102
0,989,14083
0,990,11713
0,991,13120
0,992,14842
0,993,13990
0,994,13602
0,995,20009
0,996,18527
0,997,24806
0,998,17731
0,999,16638
0,1000,12546
0,1001,11713
0,1002,28101
0,1003,28416
0,1004,16064
0,1005,15046
0,1006,14139
0,1007,12120
0,1008,15157
0,1009,14342
0,1010,22620
0,1011,16472
0,1012,13231
0,1013,15731
0,1014,18065
0,1015,20991
0,1016,14194
0,1017,11509
0,1018,20620
0,1019,17360
0,1020,15787
0,1021,14287
0,1022,12398
0,1023,12879
0,1024,12435
0,1025,10472
0,1026,15842
0,1027,15342
0,1028,10657
0,1029,12027
0,1030,21805
0,1031,28046
0,1032,24509
0,1033,17638
0,1034,21083
0,1035,26917
0,1036,16731
0,1037,11823
0,1038,12805
0,1039,12491
0,1040,16972
0,1041,17620
0,1042,13453
0,1043,10917
0,1044,13175
0,1045,12139
0,1046,13676
0,1047,12546
0,1048,14602
0,1049,13398
0,1050,14546
0,1051,14416
0,1052,14268
0,1053,18787
0,1054,19843
0,1055,15639
0,1056,18675
0,1057,13213
0,1058,22232
0,1059,17083
0,1060,16176
0,1061,41287
0,1062,21602
0,1063,10324
0,1064,12546
0,1065,14675
0,1066,32416
0,1067,19805
0,1068,31009
0,1069,24527
0,1070,17435
0,1071,21471
0,1072,14528
0,1073,12583
0,1074,13509
0,1075,14009
0,1076,25064
0,1077,16713
0,1078,11750
0,1079,13935
0,1080,12120
0,1081,16676
0,1082,20286
0,1083,13287
0,1084,12769
0,1085,13917
0,1086,15750
0,1087,21842
0,1088,18472
0,1089,19175
0,1090,16046
0,1091,20139
0,1092,24657
0,1093,20046
0,1094,13342
0,1095,16694
0,1096,12324
0,1097,14194
0,1098,25194
0,1099,15175
0,1100,14286
0,1101,17565
0,1102,16750
0,1103,17528
0,1104,14676
0,1105,14454
0,1106,15286
0,1107,13769
0,1108,14268
0,1109,22879
0,1110,16676
0,1111,13916
0,1112,14157
0,1113,13416
0,1114,15453
0,1115,13786
0,1116,11954
0,1117,12491
0,1118,19583
0,1119,14768
0,1120,14638
0,1121,14157
0,1122,14435
0,1123,14269
0,1124,20972
0,1125,27916
0,1126,23009
0,1127,18842
0,1128,15360
0,1129,11009
0,1130,11046
0,1131,11694
0,1132,20435
0,1133,25731
0,1134,14416
0,1135,29361
0,1136,28953
0,1137,19398
0,1138,12397
0,1139,13972
0,1140,11323
0,1141,13250
0,1142,15379
0,1143,18083
0,1144,32805
0,1145,28657
0,1146,15898
0,1147,15231
0,1148,13564
0,1149,11435
0,1150,13805
0,1151,16675
0,1152,15805
0,1153,10472
0,1154,13880
0,1155,14712
0,1156,10786
0,1157,19398
0,1158,12194
0,1159,16009
0,1160,10898
0,1161,14769
0,1162,14416
0,1163,13676
0,1164,27990
0,1165,17194
0,1166,13324
0,1167,14379
0,1168,17879
0,1169,20602
0,1170,13972
0,1171,14120
0,1172,11490
0,1173,13454
0,1174,15731
0,1175,14324
0,1176,14991
0,1177,14694
0,1178,14620
0,1179,14472
0,1180,19954
0,1181,13565
0,1182,12805
0,1183,13843
0,1184,25453
0,1185,15953
0,1186,30324
0,1187,38175
0,1188,40435
0,1189,29990
0,1190,21657
0,1191,12953
0,1192,14991
0,1193,13324
0,1194,13157
0,1195,32360
0,1196,30786
0,1197,23509
0,1198,13231
0,1199,12713
0,1200,12509
0,1201,31935
0,1202,32806
0,1203,27991
0,1204,20639
0,1205,14046
0,1206,14546
0,1207,20305
0,1208,12712
0,1209,13139
0,1210,11306
0,1211,11824
0,1212,13361
0,1213,10935
0,1214,11083
0,1215,11453
0,1216,11638
0,1217,11935
0,1218,22731
0,1219,30620
0,1220,25639
0,1221,20342
0,1222,15583
0,1223,20786
0,1224,16509
0,1225,12176
0,1226,13249
0,1227,12102
0,1228,16731
0,1229,26657
0,1230,20879
0,1231,11897
0,1232,12453
0,1233,31546
0,1234,25638
0,1235,20324
0,1236,12065
0,1237,11823
0,1238,12805
0,1239,12360
0,1240,12787
0,1241,11361
0,1242,12749
0,1243,11491
0,1244,13083
0,1245,15028
0,1246,14621
0,1247,17176
0,1248,14361
0,1249,14175
0,1250,23435
0,1251,17546
0,1252,14620
0,1253,12583
0,1254,15546
0,1255,25249
0,1256,27194
0,1257,20361
0,1258,12305
0,1259,13509
0,1260,13694
0,1261,12120
0,1262,19083
0,1263,14101
0,1264,11157
0,1265,12954
0,1266,14472
0,1267,15639
0,1268,12046
0,1269,22564
0,1270,19286
0,1271,13657
0,1272,12546
0,1273,15805
0,1274,19601
0,1275,16879
0,1276,12731
0,1277,15731
0,1278,14601
0,1279,16527
0,1280,12749
0,1281,11083
0,1282,13768
0,1283,16249
0,1284,15639
0,1285,14972
0,1286,12194
0,1287,14435
0,1288,16676
0,1289,13954
0,1290,16750
0,1291,25768
0,1292,30602
0,1293,24601
0,1294,15287
0,1295,13268
0,1296,18471
0,1297,16712
0,1298,14176
0,1299,12509
0,1300,11880
0,1301,12028
0,1302,17879
0,1303,13323
0,1304,15787
0,1305,22824
0,1306,17786
0,1307,13991
0,1308,17824
0,1309,16565
0,1310,19120
0,1311,13583
0,1312,12509
0,1313,11546
0,1314,14046
0,1315,19490
0,1316,18528
0,1317,16990
0,1318,20065
0,1319,16953
0,1320,12843
0,1321,17861
0,1322,21231
0,1323,17009
0,1324,13638
0,1325,29787
0,1326,24380
0,1327,15249
0,1328,13842
0,1329,14416
0,1330,11990
0,1331,14713
0,1332,16360
0,1333,23972
0,1334,15898
0,1335,14916
0,1336,38768
0,1337,28509
0,1338,18712
0,1339,14213
0,1340,14028
0,1341,29082
0,1342,21897
0,1343,14472
0,1344,10972
0,1345,19324
0,1346,18527
0,1347,32175
0,1348,23027
0,1349,40880
0,1350,27583
0,1351,25749
0,1352,17101
0,1353,15064
0,1354,13009
0,1355,13490
0,1356,13694
0,1357,12435
0,1358,13527
0,1359,11454
0,1360,22990
0,1361,35619
0,1362,23120
0,1363,16176
0,1364,14583
0,1365,16213
0,1366,38934
0,1367,25231
0,1368,20953
0,1369,16694
0,1370,34008
0,1371,26454
0,1372,20398
0,1373,11286
0,1374,11879
0,1375,15324
0,1376,14120
0,1377,13768
0,1378,15342
0,1379,16583
0,1380,19342
0,1381,14139
0,1382,13583
0,1383,39620
0,1384,30490
0,1385,23120
0,1386,13712
0,1387,11250
0,1388,14638
0,1389,15434
0,1390,14731
0,1391,13509
0,1392,15806
0,1393,12750
0,1394,13157
0,1395,12823
0,1396,13398
0,1397,15528
0,1398,11176
0,1399,14417
0,1400,12602
0,1401,14138
0,1402,12231
0,1403,15806
0,1404,21768
0,1405,16416
0,1406,20620
0,1407,15823
0,1408,12102
0,1409,15880
0,1410,11731
0,1411,20213
0,1412,17935
0,1413,17528
0,1414,13713
0,1415,38490
0,1416,28731
0,1417,22176
0,1418,13213
0,1419,13250
0,1420,13972
0,1421,11861
0,1422,19138
0,1423,27361
0,1424,19860
0,1425,31009
0,1426,23194
0,1427,17472
0,1428,16194
0,1429,14675
0,1430,12639
0,1431,14379
0,1432,12416
0,1433,12213
0,1434,23342
0,1435,26175
0,1436,14935
0,1437,11102
0,1438,15731
0,1439,17768
0,1440,14027
0,1441,13675
0,1442,14843
0,1443,11306
0,1444,11027
0,1445,12379
0,1446,15176
0,1447,15731
0,1448,19583
0,1449,15305
0,1450,13398
0,1451,14139
0,1452,11824
0,1453,14046
0,1454,14323
0,1455,23620
0,1456,16009
0,1457,14417
0,1458,18305
0,1459,14231
0,1460,23083
0,1461,20935
0,1462,16935
0,1463,16528
0,1464,16712
0,1465,28064
0,1466,21657
0,1467,24120
0,1468,11843
0,1469,14380
0,1470,14435
0,1471,15601
0,1472,13491
0,1473,16861
0,1474,14286
0,1475,12454
0,1476,13842
0,1477,12990
0,1478,13398
0,1479,12009
0,1480,18231
0,1481,17435
0,1482,12768
0,1483,13898
0,1484,11231
0,1485,14268
0,1486,12731
0,1487,14064
0,1488,36416
0,1489,28509
0,1490,17879
0,1491,22361
0,1492,16916
0,1493,21787
0,1494,15843
0,1495,14546
0,1496,14509
0,1497,13527
0,1498,23472
0,1499,17028
0,1500,14269
0,1501,11416
0,1502,11435
0,1503,27991
0,1504,38527
0,1505,27917
0,1506,19472
0,1507,15620
0,1508,13916
0,1509,14324
0,1510,13379
0,1511,13047
0,1512,12602
0,1513,12657
0,1514,13435
0,1515,14491
0,1516,22472
0,1517,16897
0,1518,14490
0,1519,12991
0,1520,14676
0,1521,12990
0,1522,13916
0,1523,11083
0,1524,38861
0,1525,29565
0,1526,17157
0,1527,15434
0,1528,13065
0,1529,12102
0,1530,13713
0,1531,15435
0,1532,12880
0,1533,16638
0,1534,19509
0,1535,16805
0,1536,14694
0,1537,10898
0,1538,12843
0,1539,10972
0,1540,10805
0,1541,11675
0,1542,10954
0,1543,13379
0,1544,10490
0,1545,15027
0,1546,13009
0,1547,12342
0,1548,14361
0,1549,11731
0,1550,15935
0,1551,15620
0,1552,28453
0,1553,34453
0,1554,20731
0,1555,12176
0,1556,13176
0,1557,11916
0,1558,26823
0,1559,28934
0,1560,20361
0,1561,14509
0,1562,12287
0,1563,14287
0,1564,12898
0,1565,14306
0,1566,14305
0,1567,18565
0,1568,12917
0,1569,25879
0,1570,22361
0,1571,22602
0,1572,19287
0,1573,14898
0,1574,13416
0,1575,11305
0,1576,13638
0,1577,12175
0,1578,10546
0,1579,12434
0,1580,14860
0,1581,11842
0,1582,26305
0,1583,27194
0,1584,16361
0,1585,11861
0,1586,12028
0,1587,15138
0,1588,13472
0,1589,11935
0,1590,14064
0,1591,13453
0,1592,14601
0,1593,26953
0,1594,31453
0,1595,16953
0,1596,14490
0,1597,15046
0,1598,21694
0,1599,26157
0,1600,20694
0,1601,22342
0,1602,16565
0,1603,12398
0,1604,15694
0,1605,19138
0,1606,16583
0,1607,14787
0,1608,23509
0,1609,15324
0,1610,11620
0,1611,14953
0,1612,11101
0,1613,11454
0,1614,24139
0,1615,19157
0,1616,14028
0,1617,10861
0,1618,15620
0,1619,13694
0,1620,13268
0,1621,16398
0,1622,11824
0,1623,36416
0,1624,29398
0,1625,25379
0,1626,14657
0,1627,13509
0,1628,13139
0,1629,13083
0,1630,11879
0,1631,12676
0,1632,12361
0,1633,13324
0,1634,16305
0,1635,16990
0,1636,14046
0,1637,13528
0,1638,14471
0,1639,29027
0,1640,17676
0,1641,12879
0,1642,13879
0,1643,12286
0,1644,13435
0,1645,12935
0,1646,18175
0,1647,16694
0,1648,19342
0,1649,29009
0,1650,18323
0,1651,15991
0,1652,11639
0,1653,14138
0,1654,14175
0,1655,14342
0,1656,30046
0,1657,31823
0,1658,26102
0,1659,17675
0,1660,14861
0,1661,17027
0,1662,22842
0,1663,14639
0,1664,13083
0,1665,15027
0,1666,11157
0,1667,12824
0,1668,15435
0,1669,14732
0,1670,17638
0,1671,22972
0,1672,16286
0,1673,15805
0,1674,15027
0,1675,16879
0,1676,41101
0,1677,28231
0,1678,24342
0,1679,24806
0,1680,20490
0,1681,16638
0,1682,31546
0,1683,18028
0,1684,12712
0,1685,13175
0,1686,10898
0,1687,10620
0,1688,12676
0,1689,12972
0,1690,25194
0,1691,33361
0,1692,32213
0,1693,16527
0,1694,25138
0,1695,15712
0,1696,11472
0,1697,10639
0,1698,10712
0,1699,14675
0,1700,12713
0,1701,11898
0,1702,13675
0,1703,12231
0,1704,13417
0,1705,11286
0,1706,38971
0,1707,38490
0,1708,20750
0,1709,14453
0,1710,15768
0,1711,38139
0,1712,25657
0,1713,15380
0,1714,11361
0,1715,11361
0,1716,11953
0,1717,12639
0,1718,13823
0,1719,13250
0,1720,20361
0,1721,23212
0,1722,11917
0,1723,12287
0,1724,14046
0,1725,15916
0,1726,12046
0,1727,13083
0,1728,12990
0,1729,14065
0,1730,10528
0,1731,15157
0,1732,14694
0,1733,18805
0,1734,15731
0,1735,14120
0,1736,13602
0,1737,10972
0,1738,11046
0,1739,14528
0,1740,12028
0,1741,13843
0,1742,11212
0,1743,16194
0,1744,42897
0,1745,32379
0,1746,20638
0,1747,16139
0,1748,12287
0,1749,11768
0,1750,13416
0,1751,13805
0,1752,11360
0,1753,26046
0,1754,27102
0,1755,19786
0,1756,13750
0,1757,12898
0,1758,14565
0,1759,13509
0,1760,12009
0,1761,12232
0,1762,13065
0,1763,11898
0,1764,12324
0,1765,20860
0,1766,42768
0,1767,25138
0,1768,17694
0,1769,15528
0,1770,18787
0,1771,15749
0,1772,15139
0,1773,12824
0,1774,20361
0,1775,29194
0,1776,19657
0,1777,14120
0,1778,16805
0,1779,14528
0,1780,11342
0,1781,19509
0,1782,28194
0,1783,26249
0,1784,16861
0,1785,15046
0,1786,16731
0,1787,15175
0,1788,22990
0,1789,16046
0,1790,15102
0,1791,12565
0,1792,16806
0,1793,23268
0,1794,21583
0,1795,24657
0,1796,16990
0,1797,12898
0,1798,13195
0,1799,13861
0,1800,26360
0,1801,14064
0,1802,15065
0,1803,12546
0,1804,13472
0,1805,22009
0,1806,14916
0,1807,16435
0,1808,14305
0,1809,13676
0,1810,16991
0,1811,17731
0,1812,22287
0,1813,29286
0,1814,18194
0,1815,13490
0,1816,14472
0,1817,39101
0,1818,25620
0,1819,16842
0,1820,18138
0,1821,15472
0,1822,12583
0,1823,13528
0,1824,20879
0,1825,39583
0,1826,22583
0,1827,14731
0,1828,20545
0,1829,15824
0,1830,12917
0,1831,14379
0,1832,18934
0,1833,12787
0,1834,13620
0,1835,11083
0,1836,17768
0,1837,24954
0,1838,37065
0,1839,20046
0,1840,23731
0,1841,33509
0,1842,17435
0,1843,18342
0,1844,22602
0,1845,15935
0,1846,12250
0,1847,12546
0,1848,13175
0,1849,13102
0,1850,13676
0,1851,14528
0,1852,13897
0,1853,12490
0,1854,12305
0,1855,13806
0,1856,11565
0,1857,19527
0,1858,18731
0,1859,12546
0,1860,12324
0,1861,11787
0,1862,13361
0,1863,14287
0,1864,14583
0,1865,16935
