CPU,NUMERO_ITERACION,LATENCIA
0,746,26323
0,747,25898
0,748,26083
0,749,25712
0,750,26138
0,751,26379
0,752,26046
0,753,25990
0,754,25916
0,755,25842
0,756,25897
0,757,26286
0,758,26175
0,759,26102
0,760,26342
0,761,36139
0,762,26435
0,763,26176
0,764,26287
0,765,26138
0,766,26176
0,767,26305
0,768,26527
0,769,26231
0,770,59749
0,771,28509
0,772,26750
0,773,26231
0,774,26009
0,775,26342
0,776,26269
0,777,26009
0,778,26065
0,779,25954
0,780,27120
0,781,25768
0,782,26046
0,783,26120
0,784,26194
0,785,26231
0,786,25916
0,787,25916
0,788,26212
0,789,26009
0,790,27157
0,791,26064
0,792,26120
0,793,26231
0,794,26213
0,795,26138
0,796,26250
0,797,25990
0,798,26065
0,799,26157
0,800,27175
0,801,25990
0,802,25990
0,803,26028
0,804,26101
0,805,26157
0,806,26120
0,807,26139
0,808,26194
0,809,26398
0,810,26231
0,811,26305
0,812,26064
0,813,26138
0,814,26176
0,815,25991
0,816,26120
0,817,25768
0,818,25861
0,819,27065
0,820,25898
0,821,26138
0,822,26064
0,823,26157
0,824,26120
0,825,26175
0,826,26138
0,827,26101
0,828,26212
0,829,26916
0,830,25990
0,831,26046
0,832,26064
0,833,25861
0,834,25990
0,835,26360
0,836,25897
0,837,26176
0,838,55213
0,839,28361
0,840,26379
0,841,25990
0,842,26250
0,843,26213
0,844,25972
0,845,26046
0,846,26102
0,847,26287
0,848,27157
0,849,26102
0,850,26193
0,851,26028
0,852,26065
0,853,26028
0,854,26008
0,855,26101
0,856,25805
0,857,26101
0,858,26990
0,859,26176
0,860,26027
0,861,26101
0,862,26101
0,863,26120
0,864,26138
0,865,26027
0,866,26102
0,867,26045
0,868,27194
0,869,26213
0,870,26194
0,871,26305
0,872,25953
0,873,25897
0,874,25990
0,875,26064
0,876,26101
0,877,30453
0,878,25842
0,879,26305
0,880,25805
0,881,26119
0,882,26268
0,883,26120
0,884,26046
0,885,25990
0,886,26046
0,887,27082
0,888,26027
0,889,25916
0,890,25934
0,891,26305
0,892,26212
0,893,26175
0,894,26231
0,895,26194
0,896,26287
0,897,26268
0,898,26082
0,899,25916
0,900,26082
0,901,26009
0,902,26065
0,903,25935
0,904,26157
0,905,26083
0,906,30231
0,907,26046
0,908,26379
0,909,26082
0,910,25842
0,911,26175
0,912,26009
0,913,26083
0,914,26102
0,915,26064
0,916,26712
0,917,26157
0,918,26046
0,919,26083
0,920,26083
0,921,26083
0,922,26120
0,923,26156
0,924,25879
0,925,26064
0,926,27046
0,927,25916
0,928,26194
0,929,26138
0,930,26213
0,931,26064
0,932,26194
0,933,26176
0,934,26157
0,935,26194
0,936,26583
0,937,26213
0,938,25972
0,939,26249
0,940,26083
0,941,25990
0,942,25861
0,943,26027
0,944,26083
0,945,29787
0,946,26046
0,947,25990
0,948,26102
0,949,26157
0,950,25954
0,951,26083
0,952,26138
0,953,26194
0,954,26176
0,955,27231
0,956,26416
0,957,25842
0,958,26065
0,959,25953
0,960,25898
0,961,26101
0,962,26175
0,963,26101
0,964,26046
0,965,26935
0,966,26527
0,967,25712
0,968,26083
0,969,25731
0,970,26009
0,971,25842
0,972,26046
0,973,25953
0,974,26101
0,975,23083
0,976,21675
0,977,21194
0,978,21213
0,979,21306
0,980,21139
0,981,21213
0,982,21231
0,983,21250
0,984,27675
0,985,26453
0,986,26176
0,987,26139
0,988,26306
0,989,26120
0,990,26157
0,991,26046
0,992,26287
0,993,26046
0,994,27286
0,995,25897
0,996,26176
0,997,26008
0,998,26175
0,999,25823
0,1000,26027
0,1001,25954
0,1002,26120
0,1003,26249
0,1004,26972
0,1005,26157
0,1006,26138
0,1007,26194
0,1008,26194
0,1009,26212
0,1010,26101
0,1011,25935
0,1012,26268
0,1013,27157
0,1014,21898
0,1015,21435
0,1016,21342
0,1017,21120
0,1018,21249
0,1019,21157
0,1020,21287
0,1021,21064
0,1022,21176
0,1023,27324
0,1024,27398
0,1025,26175
0,1026,25991
0,1027,26120
0,1028,26139
0,1029,26250
0,1030,26028
0,1031,25972
0,1032,26046
0,1033,26990
0,1034,26138
0,1035,26065
0,1036,26120
0,1037,26120
0,1038,26212
0,1039,25972
0,1040,26138
0,1041,25953
0,1042,26083
0,1043,26787
0,1044,26342
0,1045,25990
0,1046,26064
0,1047,25861
0,1048,26083
0,1049,25990
0,1050,25787
0,1051,25786
0,1052,30323
0,1053,34546
0,1054,28509
0,1055,26694
0,1056,26176
0,1057,26231
0,1058,26213
0,1059,25990
0,1060,26212
0,1061,26139
0,1062,27361
0,1063,26009
0,1064,26046
0,1065,26027
0,1066,26064
0,1067,26120
0,1068,26046
0,1069,26268
0,1070,26064
0,1071,25990
0,1072,27564
0,1073,26157
0,1074,26453
0,1075,25953
0,1076,26176
0,1077,26009
0,1078,26065
0,1079,26139
0,1080,26064
0,1081,30824
0,1082,26157
0,1083,26119
0,1084,26027
0,1085,26157
0,1086,26157
0,1087,26008
0,1088,26064
0,1089,26286
0,1090,26157
0,1091,30009
0,1092,26639
0,1093,25731
0,1094,26194
0,1095,26083
0,1096,25750
0,1097,26046
0,1098,26157
0,1099,26046
0,1100,26008
0,1101,26971
0,1102,25916
0,1103,26194
0,1104,25972
0,1105,26027
0,1106,25823
0,1107,26083
0,1108,26064
0,1109,26046
0,1110,26231
0,1111,26823
0,1112,25990
0,1113,26157
0,1114,25953
0,1115,25917
0,1116,26065
0,1117,26212
0,1118,26268
0,1119,26175
0,1120,30046
0,1121,26083
0,1122,26045
0,1123,25990
0,1124,26102
0,1125,26175
0,1126,26305
0,1127,25769
0,1128,26120
0,1129,26120
0,1130,27324
0,1131,26583
0,1132,26083
0,1133,26101
0,1134,26009
0,1135,26102
0,1136,26119
0,1137,26175
0,1138,25787
0,1139,25861
0,1140,27194
0,1141,26083
0,1142,25991
0,1143,26138
0,1144,26157
0,1145,25916
0,1146,25990
0,1147,26009
0,1148,26157
0,1149,27231
0,1150,26212
0,1151,26268
0,1152,25768
0,1153,26027
0,1154,25991
0,1155,26027
0,1156,25916
0,1157,26009
0,1158,26009
0,1159,30342
0,1160,26212
0,1161,26231
0,1162,26250
0,1163,25953
0,1164,26120
0,1165,26231
0,1166,26101
0,1167,26157
0,1168,26065
0,1169,27324
0,1170,25954
0,1171,26213
0,1172,26175
0,1173,26065
0,1174,26009
0,1175,26250
0,1176,26083
0,1177,26232
0,1178,25916
0,1179,27286
0,1180,26101
0,1181,26028
0,1182,26064
0,1183,26027
0,1184,26138
0,1185,26120
0,1186,26213
0,1187,26045
0,1188,30083
0,1189,26306
0,1190,26305
0,1191,26027
0,1192,26101
0,1193,26027
0,1194,26250
0,1195,25842
0,1196,26287
0,1197,25768
0,1198,27416
0,1199,26027
0,1200,25990
0,1201,26083
0,1202,26046
0,1203,26213
0,1204,26194
0,1205,26194
0,1206,25935
0,1207,26157
0,1208,27249
0,1209,25972
0,1210,25991
0,1211,26176
0,1212,26009
0,1213,26157
0,1214,26102
0,1215,25861
0,1216,26120
0,1217,30657
0,1218,25916
0,1219,26119
0,1220,26028
0,1221,26064
0,1222,26324
0,1223,25750
0,1224,26157
0,1225,26064
0,1226,25861
0,1227,29842
0,1228,25934
0,1229,26176
0,1230,25935
0,1231,25843
0,1232,25990
0,1233,25861
0,1234,25972
0,1235,26120
0,1236,25991
0,1237,26324
0,1238,25991
0,1239,26101
0,1240,25750
0,1241,26046
0,1242,26176
0,1243,26120
0,1244,25990
0,1245,26268
0,1246,25805
0,1247,26898
0,1248,34194
0,1249,27971
0,1250,26565
0,1251,25916
0,1252,26231
0,1253,26102
0,1254,26138
0,1255,26286
0,1256,30416
0,1257,25805
0,1258,25880
0,1259,26361
0,1260,25972
0,1261,26027
0,1262,26231
0,1263,25990
0,1264,25731
0,1265,25880
0,1266,29638
0,1267,26157
0,1268,26157
0,1269,26250
0,1270,25824
0,1271,25824
0,1272,26194
0,1273,25861
0,1274,26287
0,1275,25768
0,1276,26787
0,1277,26027
0,1278,26064
0,1279,26176
0,1280,25805
0,1281,26101
0,1282,26139
0,1283,26157
0,1284,26064
0,1285,30360
0,1286,26935
0,1287,26065
0,1288,25916
0,1289,25861
0,1290,26046
0,1291,26008
0,1292,26120
0,1293,26102
0,1294,25953
0,1295,29231
0,1296,26528
0,1297,26323
0,1298,25971
0,1299,26249
0,1300,26102
0,1301,26157
0,1302,26120
0,1303,26009
0,1304,26120
0,1305,27472
0,1306,26027
0,1307,26064
0,1308,26157
0,1309,26176
0,1310,26175
0,1311,26120
0,1312,25934
0,1313,26213
0,1314,25953
0,1315,27027
0,1316,26305
0,1317,25916
0,1318,25898
0,1319,26046
0,1320,25879
0,1321,26009
0,1322,25990
0,1323,25971
0,1324,30472
0,1325,26509
0,1326,26064
0,1327,26138
0,1328,26231
0,1329,26176
0,1330,26083
0,1331,26028
0,1332,26157
0,1333,26194
0,1334,29824
0,1335,26306
0,1336,26046
0,1337,26027
0,1338,26138
0,1339,26046
0,1340,26119
0,1341,25749
0,1342,26231
0,1343,25916
0,1344,27342
0,1345,26416
0,1346,26194
0,1347,25768
0,1348,26268
0,1349,26082
0,1350,26176
0,1351,26120
0,1352,26212
0,1353,55620
0,1354,28471
0,1355,26787
0,1356,26323
0,1357,26250
0,1358,25749
0,1359,26138
0,1360,26102
0,1361,26249
0,1362,25953
0,1363,30416
0,1364,26008
0,1365,26139
0,1366,25842
0,1367,25953
0,1368,25953
0,1369,26194
0,1370,26046
0,1371,25990
0,1372,26175
0,1373,29842
0,1374,21212
0,1375,21249
0,1376,21342
0,1377,21231
0,1378,21194
0,1379,21194
0,1380,21324
0,1381,21157
0,1382,21231
0,1383,28528
0,1384,25861
0,1385,25306
0,1386,25249
0,1387,25175
0,1388,25176
0,1389,25194
0,1390,25342
0,1391,25417
0,1392,30194
0,1393,25360
0,1394,25397
0,1395,24972
0,1396,25138
0,1397,24990
0,1398,25434
0,1399,25175
0,1400,25194
0,1401,25176
0,1402,29046
0,1403,25287
0,1404,25101
0,1405,25231
0,1406,25139
0,1407,25231
0,1408,25157
0,1409,25157
0,1410,25138
0,1411,25194
0,1412,26583
0,1413,25268
0,1414,25028
0,1415,25194
0,1416,25083
0,1417,25157
0,1418,24953
0,1419,25268
0,1420,25120
0,1421,25176
0,1422,25879
0,1423,25231
0,1424,24824
0,1425,24880
0,1426,25212
0,1427,24990
0,1428,25157
0,1429,25028
0,1430,25250
0,1431,29268
0,1432,25397
0,1433,25046
0,1434,25342
0,1435,25342
0,1436,25231
0,1437,25120
0,1438,25176
0,1439,25213
0,1440,25120
0,1441,26509
0,1442,25102
0,1443,33194
0,1444,27139
0,1445,25675
0,1446,25175
0,1447,25157
0,1448,25120
0,1449,25286
0,1450,25083
0,1451,26417
0,1452,25176
0,1453,25064
0,1454,25194
0,1455,24990
0,1456,25045
0,1457,24824
0,1458,24972
0,1459,25157
0,1460,29508
0,1461,25398
0,1462,24953
0,1463,25045
0,1464,25027
0,1465,24971
0,1466,25139
0,1467,25102
0,1468,25157
0,1469,25157
0,1470,28843
0,1471,25138
0,1472,25138
0,1473,25305
0,1474,24971
0,1475,25064
0,1476,24916
0,1477,25009
0,1478,24972
0,1479,25213
0,1480,29249
0,1481,25231
0,1482,25083
0,1483,25268
0,1484,25008
0,1485,25194
0,1486,25157
0,1487,25082
0,1488,24934
0,1489,25083
0,1490,25583
0,1491,25212
0,1492,25416
0,1493,25138
0,1494,25360
0,1495,25175
0,1496,25194
0,1497,25028
0,1498,25120
0,1499,29157
0,1500,25342
0,1501,25065
0,1502,25286
0,1503,24953
0,1504,25176
0,1505,25120
0,1506,25157
0,1507,25083
0,1508,25305
0,1509,29009
0,1510,25379
0,1511,25064
0,1512,25028
0,1513,24972
0,1514,25249
0,1515,24879
0,1516,25194
0,1517,25083
0,1518,25101
0,1519,26676
0,1520,25435
0,1521,25323
0,1522,25120
0,1523,25194
0,1524,25416
0,1525,25268
0,1526,25194
0,1527,25194
0,1528,24898
0,1529,25953
0,1530,25212
0,1531,25120
0,1532,25101
0,1533,25305
0,1534,24953
0,1535,24935
0,1536,25823
0,1537,25064
0,1538,29731
0,1539,25231
0,1540,25212
0,1541,25323
0,1542,24934
0,1543,25287
0,1544,25231
0,1545,25009
0,1546,25157
0,1547,25212
0,1548,29453
0,1549,25619
0,1550,25249
0,1551,25138
0,1552,25028
0,1553,25139
0,1554,25083
0,1555,24972
0,1556,25268
0,1557,25120
0,1558,26545
0,1559,25008
0,1560,25194
0,1561,25064
0,1562,25008
0,1563,25027
0,1564,25286
0,1565,25268
0,1566,25009
0,1567,29102
0,1568,25398
0,1569,25101
0,1570,25157
0,1571,25027
0,1572,25157
0,1573,25176
0,1574,25231
0,1575,24954
0,1576,25157
0,1577,29119
0,1578,25249
0,1579,25212
0,1580,24971
0,1581,25249
0,1582,24916
0,1583,25101
0,1584,24953
0,1585,25083
0,1586,25101
0,1587,26342
0,1588,25175
0,1589,25064
0,1590,25027
0,1591,25324
0,1592,25305
0,1593,25176
0,1594,25120
0,1595,24954
0,1596,25176
0,1597,25583
0,1598,25250
0,1599,24898
0,1600,25120
0,1601,25342
0,1602,25028
0,1603,24953
0,1604,25175
0,1605,25138
0,1606,29157
0,1607,25139
0,1608,25231
0,1609,25046
0,1610,25249
0,1611,25268
0,1612,25138
0,1613,25231
0,1614,25120
0,1615,25027
0,1616,28953
0,1617,25435
0,1618,25231
0,1619,25101
0,1620,25120
0,1621,25083
0,1622,25212
0,1623,25379
0,1624,25027
0,1625,25249
0,1626,26176
0,1627,25231
0,1628,25176
0,1629,25175
0,1630,25231
0,1631,25082
0,1632,25046
0,1633,25176
0,1634,24787
0,1635,29138
0,1636,25768
0,1637,25231
0,1638,33175
0,1639,26860
0,1640,25675
0,1641,25028
0,1642,24990
0,1643,25064
0,1644,25213
0,1645,29472
0,1646,25213
0,1647,25156
0,1648,25268
0,1649,25342
0,1650,25342
0,1651,25083
0,1652,24860
0,1653,25453
0,1654,25064
0,1655,28731
0,1656,25379
0,1657,25009
0,1658,25083
0,1659,25324
0,1660,25176
0,1661,24954
0,1662,25157
0,1663,25064
0,1664,25231
0,1665,26231
0,1666,24934
0,1667,24972
0,1668,24953
0,1669,24916
0,1670,25101
0,1671,25324
0,1672,25268
0,1673,25120
0,1674,29361
0,1675,25713
0,1676,25175
0,1677,24861
0,1678,25212
0,1679,25008
0,1680,25286
0,1681,25045
0,1682,25361
0,1683,25138
0,1684,26194
0,1685,25157
0,1686,25101
0,1687,24990
0,1688,25101
0,1689,25176
0,1690,25138
0,1691,25213
0,1692,25101
0,1693,25157
0,1694,26009
0,1695,25101
0,1696,25231
0,1697,25305
0,1698,25138
0,1699,25379
0,1700,25120
0,1701,25175
0,1702,25009
0,1703,25342
0,1704,26083
0,1705,25287
0,1706,25083
0,1707,25583
0,1708,25157
0,1709,25009
0,1710,25176
0,1711,25046
0,1712,25343
0,1713,29491
0,1714,25546
0,1715,25046
0,1716,25065
0,1717,25157
0,1718,25009
0,1719,25064
0,1720,24991
0,1721,24991
0,1722,25286
0,1723,28916
0,1724,25268
0,1725,25175
0,1726,25046
0,1727,25083
0,1728,25046
0,1729,25157
0,1730,24972
0,1731,25101
0,1732,25008
0,1733,26268
0,1734,25175
0,1735,25064
0,1736,25305
0,1737,24934
0,1738,24990
0,1739,25046
0,1740,25083
0,1741,25194
0,1742,29175
0,1743,25064
0,1744,25323
0,1745,24971
0,1746,25027
0,1747,25212
0,1748,25046
0,1749,25120
0,1750,25083
0,1751,25212
0,1752,29064
0,1753,25342
0,1754,25120
0,1755,25212
0,1756,25176
0,1757,25064
0,1758,24897
0,1759,25231
0,1760,25194
0,1761,25176
0,1762,26268
0,1763,25027
0,1764,25139
0,1765,25212
0,1766,25045
0,1767,24990
0,1768,24953
0,1769,25157
0,1770,25009
0,1771,25212
0,1772,26250
0,1773,25213
0,1774,25064
0,1775,25046
0,1776,25028
0,1777,25157
0,1778,24990
0,1779,25102
0,1780,24898
0,1781,29102
0,1782,25231
0,1783,25064
0,1784,25102
0,1785,25194
0,1786,24990
0,1787,25046
0,1788,24823
0,1789,24916
0,1790,25046
0,1791,29102
0,1792,25194
0,1793,25101
0,1794,25360
0,1795,25213
0,1796,25231
0,1797,24990
0,1798,25009
0,1799,25064
0,1800,25157
0,1801,25675
0,1802,24916
0,1803,25250
0,1804,25064
0,1805,25139
0,1806,25083
0,1807,25138
0,1808,25139
0,1809,25213
0,1810,24916
0,1811,26157
0,1812,25120
0,1813,25008
0,1814,25323
0,1815,25175
0,1816,25102
0,1817,25194
0,1818,24861
0,1819,25157
0,1820,29601
0,1821,25379
0,1822,25009
0,1823,24991
0,1824,25027
0,1825,25102
0,1826,24953
0,1827,25176
0,1828,25212
0,1829,25064
0,1830,26380
0,1831,25064
0,1832,25213
0,1833,33064
0,1834,26565
0,1835,25583
0,1836,25083
0,1837,25102
0,1838,25065
0,1839,25028
0,1840,25935
0,1841,25250
0,1842,25083
0,1843,25157
0,1844,25379
0,1845,25138
0,1846,25082
0,1847,25064
0,1848,24805
0,1849,29935
0,1850,25287
0,1851,25028
0,1852,25101
0,1853,25139
0,1854,25397
0,1855,25250
0,1856,25268
0,1857,25416
0,1858,25194
0,1859,28972
0,1860,25398
0,1861,25231
0,1862,25138
0,1863,25157
0,1864,25213
0,1865,25028
0,1866,25157
0,1867,25157
0,1868,25101
